path,filename,participant,statement,confidence_level,confidence_type,accuracy,free_cued_recall
/home/tim/Downloads/klippta_ljudfiler/w36_t01/S2_w36_t1_s62.wav,'S2_w36_t1_s62.wav',36,62.0,100.0,2.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w36_t01/S2_w36_t1_s55.wav,'S2_w36_t1_s55.wav',36,55.0,80.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w36_t01/S2_w36_t1_s21.wav,'S2_w36_t1_s21.wav',36,21.0,60.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w36_t01/S2_w36_t1_s56.wav,'S2_w36_t1_s56.wav',36,56.0,40.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w36_t01/S2_w36_t1_s25.wav,'S2_w36_t1_s25.wav',36,25.0,40.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w36_t01/S2_w36_t1_s72.wav,'S2_w36_t1_s72.wav',36,72.0,40.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w36_t01/S2_w36_t1_s75.wav,'S2_w36_t1_s75.wav',36,75.0,100.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w36_t01/S2_w36_t1_s15.wav,'S2_w36_t1_s15.wav',36,15.0,40.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w36_t01/S2_w36_t1_s20.wav,'S2_w36_t1_s20.wav',36,20.0,40.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w36_t01/S2_w36_t1_s51.wav,'S2_w36_t1_s51.wav',36,51.0,60.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w36_t01/S2_w36_t1_s24.wav,'S2_w36_t1_s24.wav',36,24.0,60.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w36_t01/S2_w36_t1_s70.wav,'S2_w36_t1_s70.wav',36,70.0,40.0,2.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w36_t01/S2_w36_t1_s53.wav,'S2_w36_t1_s53.wav',36,53.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w36_t01/S2_w36_t1_s52.wav,'S2_w36_t1_s52.wav',36,52.0,60.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w36_t01/S2_w36_t1_s63.wav,'S2_w36_t1_s63.wav',36,63.0,80.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w36_t01/S2_w36_t1_s16.wav,'S2_w36_t1_s16.wav',36,16.0,40.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w36_t01/S2_w36_t1_s80.wav,'S2_w36_t1_s80.wav',36,80.0,,,1,3
/home/tim/Downloads/klippta_ljudfiler/w36_t01/S2_w36_t1_s04.wav,'S2_w36_t1_s04.wav',36,4.0,100.0,1.0,1,1
/home/tim/Downloads/klippta_ljudfiler/w36_t01/S2_w36_t1_s06.wav,'S2_w36_t1_s06.wav',36,6.0,,,1,1
/home/tim/Downloads/klippta_ljudfiler/w36_t01/S2_w36_t1_s07.wav,'S2_w36_t1_s07.wav',36,7.0,,,1,1
/home/tim/Downloads/klippta_ljudfiler/w36_t01/S2_w36_t1_s54.wav,'S2_w36_t1_s54.wav',36,54.0,,,0,2
/home/tim/Downloads/klippta_ljudfiler/w36_t01/S2_w36_t1_s58.wav,'S2_w36_t1_s58.wav',36,58.0,80.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w36_t01/S2_w36_t1_s29.wav,'S2_w36_t1_s29.wav',36,29.0,40.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w26_t01/S2_w26_t1_s31.wav,'S2_w26_t1_s31.wav',26,31.0,100.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w26_t01/S2_w26_t1_s38.wav,'S2_w26_t1_s38.wav',26,38.0,60.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w26_t01/S2_w26_t1_s40.wav,'S2_w26_t1_s40.wav',26,40.0,80.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w26_t01/S2_w26_t1_s46.wav,'S2_w26_t1_s46.wav',26,46.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w26_t01/S2_w26_t1_s11.wav,'S2_w26_t1_s11.wav',26,11.0,100.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w26_t01/S2_w26_t1_s17.wav,'S2_w26_t1_s17.wav',26,17.0,60.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w26_t01/S2_w26_t1_s39.wav,'S2_w26_t1_s39.wav',26,39.0,,,0,2
/home/tim/Downloads/klippta_ljudfiler/w26_t01/S2_w26_t1_s32.wav,'S2_w26_t1_s32.wav',26,32.0,100.0,2.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w26_t01/S2_w26_t1_s43.wav,'S2_w26_t1_s43.wav',26,43.0,100.0,2.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w26_t01/S2_w26_t1_s23.wav,'S2_w26_t1_s23.wav',26,23.0,100.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w26_t01/S2_w26_t1_s60.wav,'S2_w26_t1_s60.wav',26,60.0,100.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w26_t01/S2_w26_t1_s19.wav,'S2_w26_t1_s19.wav',26,19.0,100.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w26_t01/S2_w26_t1_s13.wav,'S2_w26_t1_s13.wav',26,13.0,100.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w26_t01/S2_w26_t1_s22.wav,'S2_w26_t1_s22.wav',26,22.0,80.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w26_t01/S2_w26_t1_s59.wav,'S2_w26_t1_s59.wav',26,59.0,100.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w26_t01/S2_w26_t1_s37.wav,'S2_w26_t1_s37.wav',26,37.0,100.0,2.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w26_t01/S2_w26_t1_s07.wav,'S2_w26_t1_s07.wav',26,7.0,100.0,1.0,1,1
/home/tim/Downloads/klippta_ljudfiler/w26_t01/S2_w26_t1_s18.wav,'S2_w26_t1_s18.wav',26,18.0,80.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w26_t01/S2_w26_t1_s24.wav,'S2_w26_t1_s24.wav',26,24.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w26_t01/S2_w26_t1_s45.wav,'S2_w26_t1_s45.wav',26,45.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w26_t01/S2_w26_t1_s42.wav,'S2_w26_t1_s42.wav',26,42.0,60.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w26_t01/S2_w26_t1_s54.wav,'S2_w26_t1_s54.wav',26,54.0,,,0,2
/home/tim/Downloads/klippta_ljudfiler/w26_t01/S2_w26_t1_s10.wav,'S2_w26_t1_s10.wav',26,10.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w26_t01/S2_w26_t1_s34.wav,'S2_w26_t1_s34.wav',26,34.0,100.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w26_t01/S2_w26_t1_s14.wav,'S2_w26_t1_s14.wav',26,14.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w26_t01/S2_w26_t1_s26.wav,'S2_w26_t1_s26.wav',26,26.0,100.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w26_t01/S2_w26_t1_s12.wav,'S2_w26_t1_s12.wav',26,12.0,100.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w26_t01/S2_w26_t1_s61.wav,'S2_w26_t1_s61.wav',26,61.0,100.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w26_t01/S2_w26_t1_s47.wav,'S2_w26_t1_s47.wav',26,47.0,100.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w26_t01/S2_w26_t1_s15.wav,'S2_w26_t1_s15.wav',26,15.0,80.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w26_t01/S2_w26_t1_s16.wav,'S2_w26_t1_s16.wav',26,16.0,80.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w26_t01/S2_w26_t1_s21.wav,'S2_w26_t1_s21.wav',26,21.0,100.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w26_t01/S2_w26_t1_s25.wav,'S2_w26_t1_s25.wav',26,25.0,60.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w26_t01/S2_w26_t1_s36.wav,'S2_w26_t1_s36.wav',26,36.0,100.0,2.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w26_t01/S2_w26_t1_s09.wav,'S2_w26_t1_s09.wav',26,9.0,100.0,1.0,1,1
/home/tim/Downloads/klippta_ljudfiler/w26_t01/S2_w26_t1_s35.wav,'S2_w26_t1_s35.wav',26,35.0,100.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w26_t01/S2_w26_t1_s33.wav,'S2_w26_t1_s33.wav',26,33.0,100.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w26_t01/S2_w26_t1_s20.wav,'S2_w26_t1_s20.wav',26,20.0,100.0,2.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w07_t01/S2_w07_t1_s34.wav,'S2_w07_t1_s34.wav',7,34.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w07_t01/S2_w07_t1_s13.wav,'S2_w07_t1_s13.wav',7,13.0,100.0,2.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w07_t01/S2_w07_t1_s55.wav,'S2_w07_t1_s55.wav',7,55.0,40.0,2.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w07_t01/S2_w07_t1_s58.wav,'S2_w07_t1_s58.wav',7,58.0,100.0,2.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w07_t01/S2_w07_t1_s69.wav,'S2_w07_t1_s69.wav',7,69.0,80.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w07_t01/S2_w07_t1_s08.wav,'S2_w07_t1_s08.wav',7,8.0,100.0,1.0,1,1
/home/tim/Downloads/klippta_ljudfiler/w07_t01/S2_w07_t1_s18.wav,'S2_w07_t1_s18.wav',7,18.0,,,0,2
/home/tim/Downloads/klippta_ljudfiler/w07_t01/S2_w07_t1_s74.wav,'S2_w07_t1_s74.wav',7,74.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w07_t01/S2_w07_t1_s46.wav,'S2_w07_t1_s46.wav',7,46.0,100.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w07_t01/S2_w07_t1_s23.wav,'S2_w07_t1_s23.wav',7,23.0,,,0,2
/home/tim/Downloads/klippta_ljudfiler/w07_t01/S2_w07_t1_s32.wav,'S2_w07_t1_s32.wav',7,32.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w07_t01/S2_w07_t1_s19.wav,'S2_w07_t1_s19.wav',7,19.0,100.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w07_t01/S2_w07_t1_s16.wav,'S2_w07_t1_s16.wav',7,16.0,100.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w07_t01/S2_w07_t1_s31.wav,'S2_w07_t1_s31.wav',7,31.0,40.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w07_t01/S2_w07_t1_s47.wav,'S2_w07_t1_s47.wav',7,47.0,100.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w07_t01/S2_w07_t1_s22.wav,'S2_w07_t1_s22.wav',7,22.0,,,0,2
/home/tim/Downloads/klippta_ljudfiler/w07_t01/S2_w07_t1_s72.wav,'S2_w07_t1_s72.wav',7,72.0,80.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w07_t01/S2_w07_t1_s41.wav,'S2_w07_t1_s41.wav',7,41.0,,,0,2
/home/tim/Downloads/klippta_ljudfiler/w07_t01/S2_w07_t1_s17.wav,'S2_w07_t1_s17.wav',7,17.0,,,0,2
/home/tim/Downloads/klippta_ljudfiler/w07_t01/S2_w07_t1_s10.wav,'S2_w07_t1_s10.wav',7,10.0,100.0,1.0,1,1
/home/tim/Downloads/klippta_ljudfiler/w07_t01/S2_w07_t1_s27.wav,'S2_w07_t1_s27.wav',7,27.0,100.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w07_t01/S2_w07_t1_s43.wav,'S2_w07_t1_s43.wav',7,43.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w07_t01/S2_w07_t1_s42.wav,'S2_w07_t1_s42.wav',7,42.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w07_t01/S2_w07_t1_s77.wav,'S2_w07_t1_s77.wav',7,77.0,80.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w07_t01/S2_w07_t1_s24.wav,'S2_w07_t1_s24.wav',7,24.0,80.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w07_t01/S2_w07_t1_s49.wav,'S2_w07_t1_s49.wav',7,49.0,100.0,2.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w07_t01/S2_w07_t1_s07.wav,'S2_w07_t1_s07.wav',7,7.0,,,1,1
/home/tim/Downloads/klippta_ljudfiler/w07_t01/S2_w07_t1_s56.wav,'S2_w07_t1_s56.wav',7,56.0,40.0,2.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w07_t01/S2_w07_t1_s44.wav,'S2_w07_t1_s44.wav',7,44.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w07_t01/S2_w07_t1_s20.wav,'S2_w07_t1_s20.wav',7,20.0,,,0,2
/home/tim/Downloads/klippta_ljudfiler/w07_t01/S2_w07_t1_s71.wav,'S2_w07_t1_s71.wav',7,71.0,80.0,2.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w07_t01/S2_w07_t1_s35.wav,'S2_w07_t1_s35.wav',7,35.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w07_t01/S2_w07_t1_s60.wav,'S2_w07_t1_s60.wav',7,60.0,80.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w07_t01/S2_w07_t1_s29.wav,'S2_w07_t1_s29.wav',7,29.0,80.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w07_t01/S2_w07_t1_s37.wav,'S2_w07_t1_s37.wav',7,37.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w07_t01/S2_w07_t1_s04.wav,'S2_w07_t1_s04.wav',7,4.0,,,1,1
/home/tim/Downloads/klippta_ljudfiler/w07_t01/S2_w07_t1_s39.wav,'S2_w07_t1_s39.wav',7,39.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w07_t01/S2_w07_t1_s54.wav,'S2_w07_t1_s54.wav',7,54.0,40.0,2.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w07_t01/S2_w07_t1_s30.wav,'S2_w07_t1_s30.wav',7,30.0,60.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w07_t01/S2_w07_t1_s01.wav,'S2_w07_t1_s01.wav',7,1.0,100.0,1.0,1,1
/home/tim/Downloads/klippta_ljudfiler/w07_t01/S2_w07_t1_s05.wav,'S2_w07_t1_s05.wav',7,5.0,,,1,1
/home/tim/Downloads/klippta_ljudfiler/w07_t01/S2_w07_t1_s38.wav,'S2_w07_t1_s38.wav',7,38.0,40.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w07_t01/S2_w07_t1_s25.wav,'S2_w07_t1_s25.wav',7,25.0,80.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w07_t01/S2_w07_t1_s28.wav,'S2_w07_t1_s28.wav',7,28.0,,,0,2
/home/tim/Downloads/klippta_ljudfiler/w07_t01/S2_w07_t1_s36.wav,'S2_w07_t1_s36.wav',7,36.0,40.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w07_t01/S2_w07_t1_s14.wav,'S2_w07_t1_s14.wav',7,14.0,60.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w07_t01/S2_w07_t1_s40.wav,'S2_w07_t1_s40.wav',7,40.0,60.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w07_t01/S2_w07_t1_s15.wav,'S2_w07_t1_s15.wav',7,15.0,60.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w07_t01/S2_w07_t1_s59.wav,'S2_w07_t1_s59.wav',7,59.0,80.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w07_t01/S2_w07_t1_s26.wav,'S2_w07_t1_s26.wav',7,26.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w07_t01/S2_w07_t1_s03.wav,'S2_w07_t1_s03.wav',7,3.0,100.0,1.0,1,1
/home/tim/Downloads/klippta_ljudfiler/w07_t01/S2_w07_t1_s52.wav,'S2_w07_t1_s52.wav',7,52.0,60.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w07_t01/S2_w07_t1_s09.wav,'S2_w07_t1_s09.wav',7,9.0,100.0,1.0,1,1
/home/tim/Downloads/klippta_ljudfiler/w07_t01/S2_w07_t1_s76.wav,'S2_w07_t1_s76.wav',7,76.0,100.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w07_t01/S2_w07_t1_s53.wav,'S2_w07_t1_s53.wav',7,53.0,40.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w07_t01/S2_w07_t1_s21.wav,'S2_w07_t1_s21.wav',7,21.0,,,0,2
/home/tim/Downloads/klippta_ljudfiler/w07_t01/S2_w07_t1_s57.wav,'S2_w07_t1_s57.wav',7,57.0,100.0,2.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w07_t01/S2_w07_t1_s06.wav,'S2_w07_t1_s06.wav',7,6.0,100.0,1.0,1,1
/home/tim/Downloads/klippta_ljudfiler/w07_t01/S2_w07_t1_s70.wav,'S2_w07_t1_s70.wav',7,70.0,80.0,2.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w07_t01/S2_w07_t1_s02.wav,'S2_w07_t1_s02.wav',7,2.0,,,1,1
/home/tim/Downloads/klippta_ljudfiler/w07_t01/S2_w07_t1_s73.wav,'S2_w07_t1_s73.wav',7,73.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w07_t01/S2_w07_t1_s11.wav,'S2_w07_t1_s11.wav',7,11.0,80.0,1.0,1,1
/home/tim/Downloads/klippta_ljudfiler/w07_t01/S2_w07_t1_s45.wav,'S2_w07_t1_s45.wav',7,45.0,100.0,2.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w07_t01/S2_w07_t1_s33.wav,'S2_w07_t1_s33.wav',7,33.0,80.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w07_t01/S2_w07_t1_s12.wav,'S2_w07_t1_s12.wav',7,12.0,80.0,1.0,1,1
/home/tim/Downloads/klippta_ljudfiler/w03_t01/S2_w03_t1_s01.wav,'S2_w03_t1_s01.wav',3,1.0,100.0,1.0,1,1
/home/tim/Downloads/klippta_ljudfiler/w03_t01/S2_w03_t1_s32.wav,'S2_w03_t1_s32.wav',3,32.0,80.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w03_t01/S2_w03_t1_s26.wav,'S2_w03_t1_s26.wav',3,26.0,40.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w03_t01/S2_w03_t1_s30.wav,'S2_w03_t1_s30.wav',3,30.0,60.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w03_t01/S2_w03_t1_s39.wav,'S2_w03_t1_s39.wav',3,39.0,80.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w03_t01/S2_w03_t1_s43.wav,'S2_w03_t1_s43.wav',3,43.0,40.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w03_t01/S2_w03_t1_s54.wav,'S2_w03_t1_s54.wav',3,54.0,100.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w03_t01/S2_w03_t1_s14.wav,'S2_w03_t1_s14.wav',3,14.0,80.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w03_t01/S2_w03_t1_s36.wav,'S2_w03_t1_s36.wav',3,36.0,80.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w03_t01/S2_w03_t1_s24.wav,'S2_w03_t1_s24.wav',3,24.0,100.0,2.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w03_t01/S2_w03_t1_s20.wav,'S2_w03_t1_s20.wav',3,20.0,80.0,2.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w03_t01/S2_w03_t1_s47.wav,'S2_w03_t1_s47.wav',3,47.0,80.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w03_t01/S2_w03_t1_s28.wav,'S2_w03_t1_s28.wav',3,28.0,80.0,2.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w03_t01/S2_w03_t1_s06.wav,'S2_w03_t1_s06.wav',3,6.0,80.0,1.0,1,1
/home/tim/Downloads/klippta_ljudfiler/w03_t01/S2_w03_t1_s13.wav,'S2_w03_t1_s13.wav',3,13.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w03_t01/S2_w03_t1_s08.wav,'S2_w03_t1_s08.wav',3,8.0,80.0,1.0,1,1
/home/tim/Downloads/klippta_ljudfiler/w03_t01/S2_w03_t1_s44.wav,'S2_w03_t1_s44.wav',3,44.0,40.0,2.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w03_t01/S2_w03_t1_s21.wav,'S2_w03_t1_s21.wav',3,21.0,80.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w03_t01/S2_w03_t1_s02.wav,'S2_w03_t1_s02.wav',3,2.0,100.0,1.0,1,1
/home/tim/Downloads/klippta_ljudfiler/w03_t01/S2_w03_t1_s12.wav,'S2_w03_t1_s12.wav',3,12.0,80.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w03_t01/S2_w03_t1_s53.wav,'S2_w03_t1_s53.wav',3,53.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w03_t01/S2_w03_t1_s46.wav,'S2_w03_t1_s46.wav',3,46.0,60.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w03_t01/S2_w03_t1_s55.wav,'S2_w03_t1_s55.wav',3,55.0,80.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w03_t01/S2_w03_t1_s56.wav,'S2_w03_t1_s56.wav',3,56.0,80.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w03_t01/S2_w03_t1_s52.wav,'S2_w03_t1_s52.wav',3,52.0,80.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w03_t01/S2_w03_t1_s37.wav,'S2_w03_t1_s37.wav',3,37.0,,,0,2
/home/tim/Downloads/klippta_ljudfiler/w03_t01/S2_w03_t1_s11.wav,'S2_w03_t1_s11.wav',3,11.0,80.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w03_t01/S2_w03_t1_s18.wav,'S2_w03_t1_s18.wav',3,18.0,80.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w03_t01/S2_w03_t1_s25.wav,'S2_w03_t1_s25.wav',3,25.0,60.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w03_t01/S2_w03_t1_s40.wav,'S2_w03_t1_s40.wav',3,40.0,60.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w03_t01/S2_w03_t1_s16.wav,'S2_w03_t1_s16.wav',3,16.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w03_t01/S2_w03_t1_s50.wav,'S2_w03_t1_s50.wav',3,50.0,100.0,2.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w03_t01/S2_w03_t1_s33.wav,'S2_w03_t1_s33.wav',3,33.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w03_t01/S2_w03_t1_s34.wav,'S2_w03_t1_s34.wav',3,34.0,60.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w03_t01/S2_w03_t1_s05.wav,'S2_w03_t1_s05.wav',3,5.0,100.0,1.0,1,1
/home/tim/Downloads/klippta_ljudfiler/w03_t01/S2_w03_t1_s38.wav,'S2_w03_t1_s38.wav',3,38.0,80.0,2.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w03_t01/S2_w03_t1_s45.wav,'S2_w03_t1_s45.wav',3,45.0,60.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w03_t01/S2_w03_t1_s58.wav,'S2_w03_t1_s58.wav',3,58.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w03_t01/S2_w03_t1_s51.wav,'S2_w03_t1_s51.wav',3,51.0,100.0,2.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w03_t01/S2_w03_t1_s17.wav,'S2_w03_t1_s17.wav',3,17.0,80.0,2.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w03_t01/S2_w03_t1_s41.wav,'S2_w03_t1_s41.wav',3,41.0,80.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w03_t01/S2_w03_t1_s23.wav,'S2_w03_t1_s23.wav',3,23.0,80.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w03_t01/S2_w03_t1_s35.wav,'S2_w03_t1_s35.wav',3,35.0,80.0,2.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w03_t01/S2_w03_t1_s04.wav,'S2_w03_t1_s04.wav',3,4.0,100.0,1.0,1,1
/home/tim/Downloads/klippta_ljudfiler/w03_t01/S2_w03_t1_s57.wav,'S2_w03_t1_s57.wav',3,57.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w03_t01/S2_w03_t1_s10.wav,'S2_w03_t1_s10.wav',3,10.0,60.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w03_t01/S2_w03_t1_s42.wav,'S2_w03_t1_s42.wav',3,42.0,60.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w03_t01/S2_w03_t1_s15.wav,'S2_w03_t1_s15.wav',3,15.0,80.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w03_t01/S2_w03_t1_s22.wav,'S2_w03_t1_s22.wav',3,22.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w03_t01/S2_w03_t1_s31.wav,'S2_w03_t1_s31.wav',3,31.0,80.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w03_t01/S2_w03_t1_s19.wav,'S2_w03_t1_s19.wav',3,19.0,60.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w03_t01/S2_w03_t1_s03.wav,'S2_w03_t1_s03.wav',3,3.0,100.0,1.0,1,1
/home/tim/Downloads/klippta_ljudfiler/w03_t01/S2_w03_t1_s09.wav,'S2_w03_t1_s09.wav',3,9.0,80.0,1.0,0,2
/home/tim/Downloads/klippta_ljudfiler/w03_t01/S2_w03_t1_s29.wav,'S2_w03_t1_s29.wav',3,29.0,80.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w03_t01/S2_w03_t1_s48.wav,'S2_w03_t1_s48.wav',3,48.0,,,1,2
/home/tim/Downloads/klippta_ljudfiler/w03_t01/S2_w03_t1_s27.wav,'S2_w03_t1_s27.wav',3,27.0,80.0,1.0,1,2
/home/tim/Downloads/klippta_ljudfiler/w03_t01/S2_w03_t1_s07.wav,'S2_w03_t1_s07.wav',3,7.0,100.0,1.0,1,1
/home/tim/Downloads/klippta_ljudfiler/w23_t01/S2_w23_t1_s30.wav,'S2_w23_t1_s30.wav',23,30.0,80.0,1.0,1,2
