F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,filename,study,statement,session,participant,accuracy,confidence_level,confidence_type,free_cued_recall
37.057625,0.03344972,36.15934,36.96873,38.000282,1.8409424,21.316624,11.257204,13.151788,12.221987,0.91358036,0.51980317,0.42292023,0.87152255,1.3175308,0.8946105,8.428953,6.667324,3.5803106,1.6678348,0.45123643,0.60955757,23.191895,0.4217978,4.162631,2.4306762,9.429165,0.9407994,-0.5320306,-21.426615,0.0112323705,1.1807427,0.8095727,0.7044522,10.212954,0.35363474,10.463715,1.0298842,20.205793,0.32324654,505.1539,0.38492173,1321.1772,0.1563189,-52.20383,-1.4861134,1499.7692,0.14127664,1002.07825,0.36504525,-43.517437,-1.3600137,2573.008,0.10182141,825.1874,0.4173656,-48.6553,-1.1766031,-15.135358,-0.3441296,25.049671,0.23995994,0.024285441,1.2057456,-0.015238957,-0.6027426,0.49306074,0.55616415,26.196058,0.23205788,4.127253,2.5944073,8.324764,1.0705622,-1.8783792,-6.154229,-8.071455,18.201914,-0.05414988,-0.0017135931,0.18754192,2.173913,0.31645572,2.76,0.0,0.38,0.0,-26.292753,S2_w017_t1_s02.wav',1000,2.0,1000,17,1,100.0,1.0,1
31.718195,0.043431867,30.537506,31.117792,33.151794,2.6142883,1.0129929,0.0,18.842463,0.0,0.36558354,0.48408142,0.19945045,0.33112657,0.5305681,0.3311177,1.1394475,0.71341616,1.9413241,0.0,0.16240157,0.4966854,19.657223,0.32448897,8.529043,0.9498083,7.693953,0.96323735,-3.9806807,-4.114401,0.023904981,0.9494606,1.5497618,0.25842237,4.5538507,0.5133172,8.579142,0.9857582,28.4418,0.34669906,448.83405,0.3028023,1138.6096,0.066663876,-69.21883,-1.4042823,1450.7651,0.13122228,997.624,0.40091354,-78.908424,-1.1089951,2726.6116,0.061469935,862.09955,0.68450814,-82.54608,-1.0233451,-16.216599,-0.3866452,25.081972,0.26342678,0.0024557142,11.572042,-0.017718742,-0.34812424,0.21147884,0.3263971,24.15438,0.14238453,9.69079,1.0321326,5.4069996,1.5838523,-14.719115,-0.8648273,-17.096502,27.21158,-0.06836584,-0.007030339,0.100053445,1.6949153,1.8518519,0.34,0.0,0.085,0.035,-38.892384,'S2_w44_t1_s47.wav',1000,47.0,1000,44,0,80.0,1.0,2
33.857483,0.034446437,32.64916,33.48398,35.30577,2.6566124,32.450233,0.0,-0.09465885,9.002124,0.19421846,0.59706867,0.15289083,0.15800829,0.16915655,0.01626572,0.14647073,0.111446194,1.4450165,0.0,0.15028293,0.18625718,12.191541,0.31483555,12.872915,0.2197318,9.104445,0.3355816,12.841144,0.24086103,0.011658849,0.42340618,1.1703991,0.4554534,3.986835,0.80764186,14.908853,0.46175346,24.08789,0.29868782,622.9351,0.5313956,1106.3708,0.23537458,-179.2215,-0.33955815,1671.2339,0.21957475,837.67773,0.54707605,-180.03773,-0.3152149,2739.4116,0.13284883,903.7145,0.20936179,-180.40244,-0.30909517,-14.34601,-0.35228023,24.753756,0.2796954,-0.022346584,-0.9833449,-0.003807612,-1.7348735,0.19504961,0.12805855,14.523757,0.65196216,16.843048,0.2979348,7.0859323,0.77073866,11.787452,0.32129484,-20.921082,33.370716,-0.06933953,-0.0043304176,0.14548586,0.33898306,0.3448276,0.32999998,0.0,1.27,0.84,-44.40435,'S2_w49_t1_s78.wav',1000,78.0,1000,49,0,100.0,1.0,2
30.084637,0.15386102,30.710506,31.677368,33.00863,2.2981224,579.5262,704.0435,129.7125,118.847176,0.2685763,0.3876543,0.16553488,0.24106523,0.37558565,0.21005076,1.9230726,1.6557198,1.4337819,0.92882913,0.08947301,0.63553184,16.533134,0.32889068,11.854962,0.5699326,12.516711,0.42409706,5.374012,1.6401329,0.054614395,2.0084367,1.585033,0.5683503,1.048747,4.6827245,7.529885,0.9719136,23.95791,0.306056,403.12518,0.13499784,1066.2578,0.1278582,-106.01832,-0.93107206,1442.0767,0.07471195,723.2717,0.26185775,-112.88051,-0.8001318,2524.7925,0.04792828,654.2781,0.32964697,-115.03216,-0.7659515,-15.29901,-0.23288853,23.711586,0.24672416,-0.019115906,-1.0895047,-0.018307295,-0.36008784,0.120275036,0.5641031,20.885628,0.1720138,10.113979,0.7744467,13.645958,0.46661162,0.45486775,19.341125,-18.88617,29.10534,-0.05980051,-0.009292884,0.06372537,2.5925925,2.6415095,0.16714284,0.1194887,0.16624999,0.21482188,-43.255978,'S2_w27_t1_s03.wav',1000,3.0,1000,27,1,,,1
25.014578,0.03079989,24.097042,25.077227,25.65849,1.5614471,70.73618,87.77676,15.540929,4.322718,0.2400491,0.38413408,0.1596587,0.20531912,0.31562197,0.15596327,1.3591381,1.102181,1.3760849,0.7007674,0.16542213,0.22958562,17.968918,0.36880958,12.066701,0.32152113,10.077737,0.73030317,8.810434,1.055879,0.019433435,1.0186992,1.3956882,0.405191,-0.565476,-3.2666864,4.940898,1.1893854,23.575302,0.2250983,490.58823,0.34235826,1269.7751,0.14408904,-117.32732,-0.80659574,1533.814,0.14463751,1065.3873,0.40360987,-122.30738,-0.72235394,2482.1543,0.106827945,953.6103,0.24439216,-124.15969,-0.69475466,-16.474594,-0.1186893,25.400097,0.13203856,-0.023302574,-0.7897042,-0.021258969,-0.5737872,0.18996362,0.22757225,24.280466,0.21369208,11.81425,0.3936366,8.705572,1.2054954,2.5307314,3.9655044,-18.972366,30.282846,-0.07026681,-0.007476185,0.15046245,2.9268293,2.5,0.15799999,0.09410632,0.18333334,0.163061,-43.803513,'S2_w07_t1_s71.wav',1000,71.0,1000,7,1,80.0,2.0,2
35.364426,0.1278547,33.259415,35.71114,37.283615,4.0242004,37.81494,17.851006,42.188976,32.106495,0.6061815,0.48848972,0.31250045,0.5858463,0.91588223,0.60338175,5.337073,2.5600455,4.7309537,3.0285633,0.27775505,0.65926063,16.856161,0.67801577,10.180779,1.0705128,7.318702,1.3022149,-1.2902752,-9.962083,0.033327155,1.2436441,1.3474399,0.46660677,5.306468,0.70707685,5.7349644,1.9149358,20.040512,0.45914495,512.29315,0.35360909,1169.7067,0.17397974,-86.811356,-1.0692419,1583.7228,0.12013541,868.2824,0.36735082,-81.90357,-1.0082101,2658.8896,0.110678814,1033.7456,0.59881836,-85.34893,-0.9385036,-13.17772,-0.37882432,22.391468,0.30892032,-0.005595323,-4.668385,-0.020043133,-0.640848,0.34581536,0.5192892,21.613907,0.38692558,6.773799,1.5848147,7.731571,1.3804017,-7.579415,-1.417197,-13.455595,22.102694,-0.049989488,-0.006547423,0.16779736,4.347826,2.5559106,0.24624999,0.13199787,0.16166666,0.14667612,-33.265404,S2_w019_t1_s72.wav',1000,72.0,1000,19,1,,,2
28.48684,0.119606055,28.380695,29.497553,30.521746,2.1410503,53.874317,45.496555,14.624198,7.586247,0.31894702,0.48145053,0.16519955,0.28439754,0.4601175,0.29491794,2.310392,1.0981947,1.9852692,1.4941816,0.2347243,0.14681084,18.822868,0.4139855,7.2610817,1.1639408,4.931931,2.0025244,9.235802,0.9098418,0.025766954,3.477156,1.2908508,0.58380556,1.5324445,2.7483537,6.1653023,1.1337441,20.04845,0.37838593,501.32504,0.26841828,1233.9602,0.16803026,-107.69305,-0.878127,1501.0947,0.11345748,1020.80206,0.29376,-109.754524,-0.8359533,2584.5354,0.06964937,1019.94244,0.35636318,-113.84326,-0.7687678,-12.597251,-0.48403025,23.322346,0.26258728,-0.024297329,-1.0392287,-0.016278267,-0.8001023,0.25307584,0.13389751,23.95992,0.21556045,4.5739155,2.109423,1.4816797,7.9335566,6.0860553,1.6730398,-16.985508,28.828388,-0.05603578,-0.007913999,0.21857162,2.1321962,1.5086207,0.31142855,0.21477088,0.28875,0.29582247,-42.293045,'S2_w40_t1_s45.wav',1000,45.0,1000,40,1,100.0,2.0,2
23.713472,0.10573538,22.540503,23.105873,25.796251,3.2557487,29.39654,32.873257,47.38865,45.915947,0.54053134,0.6262617,0.22039104,0.436989,0.83705384,0.6166628,3.6404877,1.9767935,4.3074493,2.558267,0.3195921,0.8432839,27.676664,0.42724895,10.33964,0.8690038,6.7250633,1.4468149,-1.7031406,-6.955975,0.036281936,1.8211321,1.4372418,0.46899176,1.7626593,1.7792107,1.2169746,7.307936,24.322601,0.30994406,488.18015,0.3844592,1224.2604,0.1220893,-49.677906,-1.6429168,1511.3308,0.1916044,935.7008,0.22106096,-60.33656,-1.243475,2511.1768,0.13261102,928.78894,0.42916092,-66.426125,-1.076583,-16.926868,-0.30398083,27.58785,0.23057242,0.026571818,1.049722,-0.028158905,-0.43585497,0.39931118,0.65231735,32.00467,0.28418994,10.631976,0.8768971,7.5472736,1.4045122,-2.575412,-5.0973763,-7.659297,13.938605,-0.0023174328,-0.013019046,0.05678021,2.4271846,0.7389163,1.04,1.0553672,0.29333332,0.14613539,-31.153633,'S2_w04_t1_s06.wav',1000,6.0,1000,4,1,,,1
27.307434,0.11249255,25.941418,26.424112,27.173841,1.2324238,285.54742,479.63367,47.364285,82.2797,0.72642195,0.54396707,0.28375623,0.733147,1.0426689,0.7589127,7.010222,3.7636151,3.80991,2.5430045,0.38096672,0.5245895,18.241962,0.4638549,12.126236,0.6941288,24.96129,0.48789468,-7.9487395,-2.203243,0.022046873,1.5462368,1.0466425,0.56192935,5.016878,0.58576643,5.7363358,1.2035298,21.960136,0.38151985,605.95953,0.44864044,1184.3809,0.18618368,-45.62103,-1.860757,1758.3652,0.18633392,760.5234,0.59784484,-53.04655,-1.4395484,2704.554,0.13306962,638.24585,0.55249405,-52.293728,-1.4677438,-13.141308,-0.39428952,19.73277,0.3119114,0.015835509,2.2382677,-0.019296303,-0.90364915,0.4361197,0.44533116,20.321096,0.3916859,11.569569,0.8041414,27.565979,0.44883233,-13.445659,-1.1821458,-16.563068,27.727968,-0.05366197,-0.004143125,0.19012854,2.8806586,0.83160084,0.935,1.1862651,0.196,0.19303887,-29.649864,'S2_w05_t1_s02.wav',1000,2.0,1000,5,1,100.0,1.0,1
34.717922,0.18880579,30.19088,38.270958,39.01623,8.825352,333.58075,259.9812,89.036964,129.47348,0.34888017,0.35720015,0.23429132,0.33845013,0.45816818,0.22387686,2.6228385,1.6952851,1.9340779,0.9952121,0.16612108,0.37257522,21.130552,0.3462486,14.876839,0.5278257,16.067043,0.47484526,-1.0886407,-9.572361,0.050395206,2.0260863,1.0998732,0.59165806,6.2770157,0.99115115,7.025547,2.9011953,20.659464,0.8912159,494.5183,0.3057935,1250.8884,0.1850181,-75.67975,-1.218134,1639.2877,0.15252203,863.98224,0.39668158,-73.888855,-1.0246248,2663.4016,0.09688323,895.89496,0.5579866,-74.90536,-1.0003805,-19.731426,-0.23023784,27.952066,0.18965158,-0.01726028,-1.3190682,-0.025595352,-0.4347838,0.1767329,0.3388565,23.882484,0.26101747,16.161829,0.45418048,16.792538,0.4540795,-4.6446486,-1.8438329,-17.041704,27.032495,-0.048853822,-0.010175329,0.1429217,3.7974684,1.9292605,0.36499998,0.27729347,0.13,0.059441846,-37.754566,S2_w012_t1_s30.wav',1000,30.0,1000,12,1,100.0,2.0,2
24.389776,0.07142941,23.057571,23.695332,27.158394,4.1008224,48.697914,0.0,41.570744,0.0,0.29769903,0.49226186,0.16220012,0.27465644,0.3834225,0.22122237,2.2193413,1.2750149,2.7671995,1.6604489,0.19928113,0.37045944,15.957891,0.7292859,12.913432,0.396178,1.7899475,4.179273,1.0956885,10.762152,0.031039238,0.2875734,2.1999786,0.41642946,-3.7042837,-1.1192771,-0.33588803,-17.442713,28.432903,0.09918107,538.3917,0.40262976,1283.7517,0.08436078,-149.71635,-0.55210197,1486.6218,0.21593916,928.8859,0.14592658,-149.2032,-0.54514676,2805.093,0.096946076,924.1799,0.4815659,-153.72261,-0.48162976,-11.035441,-0.31565154,25.479458,0.2467498,0.01564311,1.8505894,-0.014601861,-0.7249206,0.29631916,0.22997512,23.221865,0.4757329,11.502209,0.2806993,-6.0086207,-1.1797322,-15.066855,-0.6480463,-15.721663,28.126245,-0.04854321,-0.005399888,0.17584518,2.9850748,3.2258065,0.07,0.04,0.14333333,0.044969123,-41.420692,S2_w015_t1_s40.wav',1000,40.0,1000,15,0,100.0,2.0,2
22.26716,0.2316106,18.42082,19.150581,28.899342,10.478521,127.73198,50.960503,-17.669884,102.52133,0.25424352,0.36822382,0.17270613,0.22695364,0.3190868,0.14638066,2.4634302,1.8384972,1.6971781,0.81655544,0.0876044,0.47684112,14.7784195,0.40172434,9.629561,0.6033446,8.5254135,0.77242994,8.417476,0.92918026,0.08209676,1.315116,1.582904,0.5896233,-5.6417875,-0.95995283,-1.9704711,-5.45808,17.922543,0.45857242,415.5596,0.2573414,1286.8042,0.13724136,-166.33658,-0.4219449,1441.0872,0.111272424,953.1923,0.22896856,-168.19873,-0.38667127,2481.8076,0.05765395,864.38324,0.39332643,-169.00537,-0.37498903,-17.4523,-0.2234293,26.904736,0.22617795,-0.037797168,-0.5891247,-0.014107926,-0.6348529,0.10098558,0.44202048,20.271507,0.24294098,13.361058,0.4913887,10.760326,0.6645919,5.369057,1.6227902,-16.008638,26.475285,-0.057765793,-0.009242025,0.08594793,3.8793104,2.6431718,0.056666665,0.028087165,0.29833335,0.24162067,-44.730473,'S2_w30_t1_s47.wav',1000,47.0,1000,30,1,,,2
33.757984,0.15299259,30.67622,32.886856,36.649338,5.973118,245.35968,442.15268,150.2615,198.3582,0.59766227,0.5593129,0.26327538,0.5286816,0.9348275,0.6715521,5.77494,4.1487536,3.5315754,1.4714755,0.29184905,0.5170545,17.57362,0.5451473,2.260941,4.898914,5.853096,2.141997,-5.8515964,-2.798988,0.02683975,1.7229141,1.1588509,0.5329894,4.7193503,0.97918785,0.9022686,9.85625,18.376478,0.48971978,439.76218,0.2759958,1159.1467,0.1387931,-85.73039,-1.1458952,1473.3026,0.13515289,836.53955,0.3004951,-80.82601,-1.1202028,2595.2058,0.06956692,993.82324,0.6005585,-85.67693,-1.0129955,-10.538485,-0.5264221,21.008207,0.34206888,0.004952311,5.0044045,-0.017081352,-0.6844933,0.36238155,0.40102288,22.393824,0.2920893,-1.0781169,-10.967015,3.6565619,3.9273496,-13.398353,-1.0886971,-12.409037,23.108774,-0.041951746,-0.004262475,0.17935249,2.9579067,2.0594966,0.2922222,0.26912522,0.18176469,0.29732603,-34.34579,'S2_w51_t1_s01.wav',1000,1.0,1000,51,1,100.0,1.0,1
31.564043,0.076414764,31.181604,31.437628,33.182255,2.0006504,121.38284,134.40135,57.466873,44.548088,0.34549502,0.4404943,0.17949705,0.35096082,0.45906362,0.2795666,3.488774,2.044876,1.7927481,0.94004405,0.21480118,0.2502284,15.80933,0.6791031,8.703304,1.0185422,5.31524,1.4048382,4.933128,1.6548929,0.01595609,1.0353684,1.175588,0.5770859,4.2852764,0.719246,5.984122,1.1944175,23.14433,0.3653187,437.49924,0.16232564,1133.1598,0.15029866,-108.79378,-0.924657,1497.5625,0.06794762,864.98413,0.36500445,-113.59037,-0.830193,2581.6267,0.078132786,999.91943,0.5257486,-117.19046,-0.77064234,-13.821078,-0.3265822,23.634174,0.24570474,0.0014321225,18.938702,-0.022941329,-0.45834702,0.24440622,0.23211047,23.301188,0.24209651,5.47039,1.6671027,4.374589,2.0820527,-0.30947015,-24.439346,-14.264648,25.144701,-0.041129034,-0.0056789266,0.19257005,2.7322404,1.1080333,0.4025,0.13479151,0.382,0.1825815,-40.484898,'S2_w49_t1_s14.wav',1000,14.0,1000,49,1,80.0,1.0,2
26.17298,0.016381796,25.823612,26.060034,26.38123,0.5576172,23.706947,45.82418,7.4925246,3.6538887,0.5243426,0.3455499,0.3575033,0.53725106,0.6953366,0.3378333,4.8280935,3.8415534,2.6207082,0.8306741,0.19395573,0.45415914,21.280886,0.43580768,10.02151,0.84970236,17.207956,0.90283334,2.912801,2.7161722,0.012236392,1.0385234,0.99180263,0.55099857,3.7462883,0.83305925,10.051287,0.628145,24.261026,0.29990986,452.02115,0.33603874,1095.5145,0.15359719,-30.74277,-2.184848,1535.8977,0.11985026,746.4946,0.47358492,-41.294098,-1.517899,2461.7773,0.11093768,1153.2477,0.43935984,-44.047604,-1.3911029,-14.275834,-0.38669068,22.263094,0.24611335,-0.01895741,-1.4181324,-0.018670367,-0.78973436,0.21504316,0.3668151,23.457296,0.3469951,10.307111,0.8979947,17.52421,0.9550608,1.5449866,4.5960026,-12.693045,22.332403,-0.052728944,-0.0018795062,0.103496544,4.477612,1.5384616,0.5466667,0.37985373,0.08333333,0.03858612,-34.906246,'S2_w59_t1_s01.wav',1000,1.0,1000,59,1,100.0,1.0,1
33.575504,0.10130893,33.993015,34.076057,35.950092,1.957077,-218.62584,0.0,17.014446,0.0,0.16891435,0.26408935,0.14881071,0.15320253,0.16426373,0.015453011,0.19668278,0.0051607867,0.32578397,0.17154233,0.21120524,0.087161765,14.400581,0.272197,13.402564,0.21023713,11.151444,0.34401748,12.390087,0.386368,0.023868643,0.6842775,1.3681173,0.30212986,4.3081937,0.6836223,14.411875,0.55363166,25.544325,0.21189368,520.91565,0.32961693,1289.5399,0.10585893,-180.11206,-0.32156104,1614.7385,0.117655605,865.41736,0.23501486,-178.64253,-0.31165448,2651.7532,0.089684784,868.9491,0.6502831,-178.79156,-0.30907875,-20.641792,-0.116761476,28.47005,0.15618514,-0.015220779,-2.047591,-0.02147768,-0.4967891,0.23197976,0.0864207,22.907873,0.18821326,17.863335,0.2140477,15.178594,0.28634465,4.8625674,1.7222849,-20.416983,32.259476,-0.05613264,-0.004951537,0.20965043,0.56179774,1.1560694,0.099999994,0.08,0.4933333,0.45550948,-45.935066,'S2_w27_t1_s16.wav',1000,16.0,1000,27,1,40.0,1.0,2
35.72806,0.12780912,35.119312,36.851807,38.056305,2.9369926,275.48007,79.14322,24.522343,7.778591,0.4737653,0.44637802,0.23215182,0.50634825,0.6347941,0.4026423,3.6274555,2.293239,1.9909859,1.2529405,0.19506331,0.3428305,19.897938,0.5526682,2.3388798,4.4721584,10.313691,1.0811192,-2.6911154,-4.3604383,0.03146169,2.1484632,1.0222853,0.5737796,6.7455373,0.8793484,-1.7662247,-8.347465,14.958599,0.86213803,589.56036,0.36650977,1173.4999,0.15760006,-78.883896,-1.1595998,1600.9515,0.16043687,952.6667,0.34423748,-80.1509,-1.086855,2737.2515,0.08117498,903.0478,0.45077345,-85.95437,-0.9619027,-12.561886,-0.36668956,23.449778,0.1993087,-0.01605578,-1.2464831,-0.015600125,-0.76972353,0.21914643,0.2991087,25.691921,0.212658,-0.8495122,-10.151834,7.798367,1.5233481,-7.3410163,-1.552421,-13.016611,21.868666,-0.052198447,-0.0089027835,0.15415275,2.1943574,1.6025642,0.394,0.31796855,0.21,0.15139352,-36.82538,S2_w012_t1_s24.wav',1000,24.0,1000,12,1,80.0,1.0,2
20.27295,0.14995255,18.151701,19.837934,21.628204,3.4765034,88.04574,74.25892,124.73931,193.61781,0.5025201,0.7162651,0.1568095,0.45960218,0.79764,0.6408305,4.0510306,2.4220905,3.6366808,1.5469167,0.29408246,0.71453255,16.806416,0.45098686,7.5789676,1.3249682,10.3957405,0.9942417,7.7278466,1.8939772,0.056389038,1.7781953,1.5513154,0.53038573,-1.8619338,-2.0335495,-3.2998164,-2.6862833,15.280882,0.6322854,621.89087,0.46426415,1198.5933,0.19978496,-103.01385,-0.94880104,1643.4633,0.20747037,926.89044,0.33117935,-105.4742,-0.8859455,2674.3328,0.13924278,780.51117,0.36983803,-107.6085,-0.84881693,-11.424389,-0.5567568,19.810635,0.3308747,-0.0109773325,-3.3161447,-0.0073484825,-2.090523,0.4122911,0.47454062,21.25059,0.3438868,5.548403,2.1391735,11.966296,1.1017345,4.323818,4.141487,-16.78074,27.244656,-0.05639394,-0.003440708,0.1795167,1.8276763,1.5768726,0.30583334,0.3968303,0.30666664,0.62927645,-34.55613,S2_w014_t1_s29.wav',1000,29.0,1000,14,0,80.0,1.0,2
34.549725,0.09850861,34.314888,34.800285,36.000824,1.685936,4.6792717,0.9175689,14.4362755,0.0,0.2955709,0.46049815,0.17427039,0.2594466,0.3972603,0.22298992,2.1319733,1.456905,1.740496,0.7692914,0.2351416,0.24833596,16.486847,0.5408662,13.624315,0.5293143,10.7117405,0.7532788,5.5223956,1.6610016,0.039057694,2.000775,1.2941865,0.32924914,4.5664263,0.88064337,3.512531,2.9618835,20.32853,0.3760746,488.79575,0.36090544,1191.7375,0.15724622,-119.12303,-0.7603102,1544.5934,0.17125048,867.612,0.33270097,-115.44534,-0.72322345,2597.2239,0.11326183,794.02386,0.34403202,-117.33786,-0.69450414,-16.300377,-0.31937686,25.646116,0.263013,-0.01121333,-2.2759304,-0.018433988,-0.5747187,0.26027116,0.27932104,21.420341,0.40845352,15.283111,0.54367685,10.337564,1.0205438,0.6096821,15.816521,-16.936302,27.694094,-0.04858487,-0.0061329114,0.21284726,2.4271846,2.7093596,0.17,0.1121687,0.21444444,0.414571,-41.009895,'S2_w53_t1_s11.wav',1000,11.0,1000,53,1,100.0,1.0,1
34.795376,0.04530827,33.311512,34.380314,36.78062,3.4691086,54.64804,53.66666,9.945906,4.704026,0.28954616,0.48994055,0.16204959,0.24203065,0.4103406,0.24829102,2.040404,1.2395909,1.438523,1.1966399,0.20014307,0.2664857,17.406162,0.50573313,12.3609495,0.52335614,8.574981,0.9830794,4.949892,2.4483783,0.019512745,0.67606604,1.0564736,0.3840577,5.988195,0.36414084,2.5723088,3.4460344,20.506634,0.36955473,503.51926,0.28839713,1275.7458,0.17397338,-119.59768,-0.7733261,1517.3345,0.15850309,1055.1527,0.3034932,-120.37828,-0.7126682,2561.2734,0.08176028,820.3278,0.38492233,-122.41107,-0.6821493,-16.854696,-0.20874012,25.100914,0.18423165,-0.022306215,-1.0275646,-0.021346081,-0.49724984,0.234094,0.26251674,23.921124,0.28326648,12.391049,0.5550517,6.8047404,1.5791111,-2.4760933,-5.2260513,-17.662956,28.760654,-0.06228948,-0.005573484,0.17315479,2.1276596,1.9713262,0.22,0.2684975,0.32666668,0.54111,-41.088528,'S2_w53_t1_s14.wav',1000,14.0,1000,53,1,100.0,2.0,1
30.476734,0.24082975,31.50455,33.620533,34.265648,2.761097,60.30128,43.699806,89.76295,1.3339386,0.18323989,0.28102657,0.15281302,0.15977587,0.20874451,0.055931494,1.5859209,1.3871847,0.9869284,0.69299066,0.12279989,0.19836019,14.709306,0.30862752,13.250935,0.26949823,8.935974,0.60450256,11.437032,0.47028932,0.026664238,0.8484749,1.5407258,0.5226375,1.6739322,3.0421436,1.046469,9.791435,20.104286,0.34310654,463.58463,0.29355675,1235.6372,0.15030406,-182.31316,-0.2992833,1489.2515,0.13280515,987.30035,0.20732336,-180.975,-0.29750592,2549.7932,0.07580055,919.8387,0.3070584,-181.69214,-0.28493372,-18.434843,-0.20285094,29.107697,0.16892394,-0.031962402,-0.64472395,-0.01908193,-0.30751345,0.14618054,0.17797615,23.956087,0.15992865,14.463139,0.4580826,5.534113,2.0325367,3.0713816,2.7476199,-20.093414,31.931559,-0.068384394,-0.006084653,0.12011284,1.6871166,1.0819166,0.09714285,0.07105617,0.8042857,0.66416126,-45.907875,'S2_w08_t1_s17.wav',1000,17.0,1000,8,0,80.0,1.0,2
32.06455,0.11119291,31.42992,32.205704,33.46628,2.0363617,201.25078,186.34982,40.728233,49.864227,0.25983053,0.5430335,0.15641361,0.17385668,0.37267485,0.21626124,2.7833374,1.6420653,1.7529405,1.3342319,0.14720802,0.34381127,16.011763,0.3834567,8.842808,0.66818786,7.800955,0.82762575,6.4290047,1.6817253,0.029574182,1.85674,1.2362641,0.45433357,2.98029,1.2680501,4.871712,1.49512,22.461601,0.32365307,438.34567,0.26035568,1136.1293,0.14565271,-151.85327,-0.56705445,1360.2815,0.107739106,891.93787,0.27898976,-149.61159,-0.55998546,2436.3953,0.06516203,633.4242,0.3599346,-152.0109,-0.5245018,-12.494272,-0.3672249,23.340868,0.18610209,-0.015116348,-1.4752513,-0.011232462,-0.83697194,0.19538364,0.31078216,22.75385,0.22286698,4.2931056,1.9706159,3.5988238,2.7328484,-5.605281,-1.802334,-19.198832,30.023294,-0.06433681,-0.0076015093,0.12836112,1.6501651,1.1666666,0.21714285,0.18374783,0.62,0.58140224,-42.83275,'S2_w23_t1_s48.wav',1000,48.0,1000,23,0,80.0,1.0,2
